student_id,last_name,first_name,site_name,grade,race_ethnicity,gender,iep
184970,Wise,Rizwan,"Everest Public High School",12,White,M,FALSE
184975,Peel,Kamal,"Everest Public High School",12,Hispanic,M,FALSE
184980,Brooks,Junaid,"Everest Public High School",12,White,M,FALSE
184985,Partridge,Cooper,"Everest Public High School",12,"Two or More Races",M,FALSE
184990,Cross,Violet,"Everest Public High School",12,Hispanic,F,FALSE
184995,Armstrong,Marcia,"Everest Public High School",12,"Two or More Races",F,FALSE
185000,Villalobos,Jodi,"Everest Public High School",12,Hispanic,F,FALSE
185010,Franks,Phyllis,"Everest Public High School",12,Hispanic,F,FALSE
185015,Nicholson,Ayah,"Everest Public High School",12,Hispanic,F,FALSE
185020,Donnelly,Hudson,"Everest Public High School",12,"Two or More Races",F,FALSE
185040,Arellano,Zephaniah,"Everest Public High School",12,Asian,F,FALSE
185045,Herbert,Richie,"Everest Public High School",12,Hispanic,M,FALSE
185050,Nash,Ines,"Everest Public High School",12,Hispanic,F,FALSE
185065,Reader,Kaylie,"Summit Preparatory Charter High School",12,White,F,FALSE
185075,Mohammed,Rodney,"Everest Public High School",12,Asian,M,TRUE
185085,Pritchard,Osama,"Everest Public High School",12,White,M,FALSE
185095,Cruz,Roberto,"Everest Public High School",12,"Black or African American",M,TRUE
185100,Salinas,Sara,"Everest Public High School",12,White,M,TRUE
185110,Kumar,Daniyal,"Everest Public High School",12,Hispanic,M,FALSE
185115,Bell,Aiyla,"Everest Public High School",12,"Two or More Races",F,TRUE
185120,Guerra,Lleyton,"Everest Public High School",12,White,M,FALSE
185125,Mendez,Hafsah,"Everest Public High School",12,Hispanic,F,FALSE
185130,Cooke,Lauryn,"Everest Public High School",12,Asian,F,FALSE
185135,Flores,Cecelia,"Everest Public High School",12,Hispanic,F,FALSE
185140,Fitzpatrick,Cristiano,"Everest Public High School",12,Hispanic,M,FALSE
185145,Mcintosh,Richard,"Everest Public High School",12,White,M,FALSE
185150,Douglas,Anniyah,"Everest Public High School",12,White,F,TRUE
185155,Perry,Darius,"Everest Public High School",12,Hispanic,M,FALSE
185160,Ferreira,Kajetan,"Everest Public High School",12,Hispanic,M,FALSE
185165,Khan,Anushka,"Everest Public High School",12,Hispanic,F,TRUE
185170,Day,Leanne,"Everest Public High School",12,Hispanic,F,FALSE
185180,Ahmed,Finlay,"Everest Public High School",12,White,F,FALSE
185190,Ferreira,Kye,"Everest Public High School",12,Hispanic,M,FALSE
185205,Ahmed,Yannis,"Everest Public High School",12,Hispanic,M,TRUE
185210,Chandler,Monique,"Everest Public High School",12,Hispanic,F,FALSE
185230,Romero,Emma-Louise,"Everest Public High School",12,Hispanic,F,FALSE
185235,Melendez,Kaya,"Everest Public High School",12,Hispanic,M,FALSE
185240,Thornton,Jaya,"Everest Public High School",12,Hispanic,M,FALSE
185245,Watt,Rudi,"Everest Public High School",12,White,M,TRUE
185250,Atherton,Lillia,"Everest Public High School",12,Hispanic,F,FALSE
185255,Melton,Hanan,"Everest Public High School",12,Hispanic,F,FALSE
185260,Findlay,Elle-May,"Everest Public High School",12,Hispanic,F,FALSE
185275,Huff,Brandon-Lee,"Summit Public School: Tahoma",12,White,M,
185280,Mccormack,Zi,"Everest Public High School",12,Hispanic,M,FALSE
185285,Kelley,Uzma,"Everest Public High School",12,White,F,FALSE
185290,Alcock,Curtis,"Everest Public High School",12,Hispanic,M,FALSE
185295,Chung,Shay,"Everest Public High School",12,Hispanic,M,FALSE
185300,Gray,Madelaine,"Everest Public High School",12,Asian,F,FALSE
185305,Hubbard,Kit,"Everest Public High School",12,Hispanic,F,FALSE
185315,Cook,Remy,"Everest Public High School",12,"Two or More Races",M,TRUE
185320,Frey,Mark,"Everest Public High School",12,,M,FALSE
185325,Nieves,Sacha,"Everest Public High School",12,White,F,TRUE
185330,Frey,Emme,"Everest Public High School",12,White,F,FALSE
185340,Chung,Sheridan,"Everest Public High School",12,Asian,M,FALSE
185345,Rubio,Nancy,"Everest Public High School",12,Hispanic,F,FALSE
185350,Fellows,Luci,"Everest Public High School",12,Hispanic,F,TRUE
185355,Greer,Maariyah,"Everest Public High School",12,,F,TRUE
185360,Burnett,Inayah,"Everest Public High School",12,White,F,FALSE
185390,Lutz,Cairo,"Everest Public High School",12,Asian,M,FALSE
185395,Caldwell,Mamie,"Everest Public High School",12,Hispanic,F,FALSE
185400,Baker,Shannan,"Everest Public High School",12,Hispanic,F,FALSE
185405,Luna,Farah,"Everest Public High School",12,White,M,FALSE
187690,Bassett,Simon,"Summit Public School: Tahoma",12,Asian,F,FALSE
187695,Mcclure,Kamal,"Summit Public School: Tahoma",12,Hispanic,M,TRUE
187700,Broadhurst,Lynsey,"Summit Public School: Tahoma",12,White,F,FALSE
187720,Craig,Elyas,"Summit Public School: Tahoma",12,"Black or African American",M,FALSE
187730,Plant,Benito,"Summit Public School: Tahoma",12,White,M,FALSE
187735,Wormald,Tracey,"Summit Public School: Tahoma",12,Hispanic,M,FALSE
187740,Cardenas,Kyan,"Summit Public School: Tahoma",12,Hispanic,M,FALSE
187745,Graves,Hetty,"Summit Public School: Tahoma",12,Hispanic,F,FALSE
187750,Rooney,Nida,"Summit Public School: Tahoma",12,Asian,F,FALSE
187760,Wilkinson,Luis,"Summit Public School: Tahoma",12,Hispanic,F,FALSE
187770,Logan,Lea,"Summit Public School: Tahoma",12,Hispanic,F,FALSE
187775,Gunn,Danniella,"Summit Public School: Tahoma",12,Hispanic,M,FALSE
187780,Rooney,Woody,"Summit Public School: Tahoma",12,White,M,FALSE
187795,O'Sullivan,Marcos,"Summit Public School: Tahoma",12,Asian,F,FALSE
187810,Lin,Faraz,"Summit Public School: Tahoma",12,Hispanic,F,FALSE
187815,Koch,Fallon,"Summit Public School: Tahoma",12,Hispanic,M,FALSE
187820,Hubbard,Cavan,"Summit Public School: Tahoma",12,Hispanic,M,FALSE
187825,Hirst,Faith,"Summit Public School: Rainier",12,Hispanic,M,FALSE
187835,Hardin,Jess,"Summit Public School: Tahoma",12,"Two or More Races",F,FALSE
187845,Whittington,Juno,"Summit Public School: Tahoma",12,Hispanic,F,
187850,Beattie,Kenneth,"Summit Public School: Tahoma",12,Hispanic,M,FALSE
187855,Haley,Alanah,"Summit Public School: Tahoma",12,Hispanic,M,FALSE
187860,Anthony,Eli,"Summit Public School: Tahoma",12,Hispanic,F,FALSE
187865,Humphries,Branden,"Summit Public School: Tahoma",12,Hispanic,F,FALSE
187880,Conrad,Elodie,"Summit Public School: Tahoma",12,Asian,M,FALSE
187885,Nairn,Vicky,"Summit Public School: Tahoma",12,"Black or African American",M,FALSE
187890,Bush,Pearl,"Summit Public School: Tahoma",12,"Two or More Races",M,FALSE
187900,Poole,Isadora,"Summit Public School: Tahoma",12,"Black or African American",M,FALSE
187905,Cunningham,Cristiano,"Summit Public School: Tahoma",12,Hispanic,F,TRUE
187910,Koch,Zach,"Summit Public School: Tahoma",12,Hispanic,F,FALSE
187915,Pitt,Jo,"Summit Public School: Tahoma",12,Asian,F,TRUE
187920,Green,Ira,"Summit Public School: Tahoma",12,Hispanic,M,FALSE
187925,Samuels,Tanvir,"Summit Public School: Tahoma",12,"Black or African American",F,FALSE
187940,Davison,Ruby-Leigh,"Summit Public School: Tahoma",12,,M,FALSE
187945,Ashley,Bryony,"Summit Public School: Tahoma",12,Hispanic,M,FALSE
187960,Nixon,Nada,"Summit Public School: Tahoma",12,Hispanic,M,FALSE
187965,Bender,Arlo,"Summit Public School: Tahoma",12,Hispanic,F,FALSE
187990,Graves,Maysa,"Summit Public School: Tahoma",12,Hispanic,M,FALSE
188000,Gardner,Poppie,"Summit Public School: Tahoma",12,Hispanic,M,FALSE
188030,Gilmour,Aqeel,"Summit Public School: Tahoma",12,Asian,F,FALSE
188040,Barker,Bradleigh,"Summit Public School: Tahoma",12,"Two or More Races",F,FALSE
188070,Cochran,Marie,"Summit Public School: Tahoma",12,Hispanic,M,FALSE
188080,Burks,Ronny,"Summit Public School: Tahoma",12,"Black or African American",F,FALSE
188085,Fuentes,Gia,"Summit Public School: Tahoma",12,Asian,M,FALSE
188095,Conrad,Mahir,"Summit Public School: Tahoma",12,Hispanic,M,FALSE
188100,Wilcox,Leigha,"Summit Public School: Tahoma",12,Hispanic,M,FALSE
188105,Barron,Polly,"Summit Public School: Tahoma",12,Asian,M,FALSE
188110,Roach,Mahir,"Summit Public School: Tahoma",12,Asian,F,FALSE
188125,Sheehan,Paolo,"Summit Public School: Tahoma",12,Hispanic,F,FALSE
188130,Costa,Mikael,"Summit Public School: Tahoma",12,Asian,F,FALSE
188135,Crowther,Macauly,"Summit Public School: Tahoma",12,Hispanic,F,FALSE
188145,Finley,Remy,"Summit Public School: Tahoma",12,Hispanic,M,FALSE
188165,Herbert,Lleyton,"Summit Public School: Tahoma",12,Asian,F,FALSE
188170,Jimenez,Curtis,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188175,Escobar,Jolie,"Summit Public School: Shasta",12,Asian,M,FALSE
188180,Macfarlane,Myron,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188185,Campbell,Davey,"Summit Public School: Shasta",12,"Two or More Races",M,TRUE
188195,Mora,Irene,"Summit Public School: Shasta",12,"Two or More Races",M,FALSE
188200,Bonner,Hilary,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188205,Daugherty,Effie,"Summit Public School: Shasta",12,Asian,M,FALSE
188210,Smyth,Jaydon,"Summit Public School: Shasta",12,Hispanic,F,TRUE
188215,Aguirre,Shay,"Summit Public School: Shasta",12,"Two or More Races",M,FALSE
188220,Prentice,Huda,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188225,Gill,Divine,"Summit Public School: Shasta",12,,M,FALSE
188230,Allen,Eryk,"Summit Public School: Shasta",12,Asian,M,FALSE
188235,Cooke,Zakaria,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188240,Bains,Zara,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188245,Downes,Safiya,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188250,Emerson,Kiki,"Summit Public School: Shasta",12,Asian,F,
188255,Morgan,Kymani,"Summit Public School: Shasta",12,Asian,F,FALSE
188260,Hendrix,Willie,"Summit Public School: Shasta",12,"Native Hawaiian or Other Pacific Islander",F,FALSE
188265,Malone,Taran,"Summit Public School: Shasta",12,White,F,FALSE
188270,Mcneill,Angharad,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188275,Sanders,Viktor,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188280,Page,Isa,"Summit Public School: Shasta",12,White,M,FALSE
188285,Woodley,Hadi,"Summit Public School: Shasta",12,Asian,F,FALSE
188290,Kirkpatrick,Celyn,"Summit Public School: Shasta",12,"Two or More Races",F,FALSE
188295,Hardin,Brody,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188300,Schroeder,Izzie,"Summit Public School: Shasta",12,White,M,FALSE
188315,Clemons,Adelaide,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188320,Mcfarland,Amarah,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188325,Braun,Rohaan,"Summit Public School: Shasta",12,"Two or More Races",F,FALSE
188330,Feeney,Remi,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188350,Cardenas,Rafi,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188355,Faulkner,Leonardo,"Summit Public School: Shasta",12,Hispanic,M,TRUE
188360,Humphries,Brian,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188365,Redman,Hakim,"Summit Public School: Shasta",12,Asian,M,FALSE
188375,Cantrell,Edison,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188380,Whittaker,Dan,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188390,Hardin,Rudi,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188405,Leech,Brittany,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188415,Greer,Cobie,"Summit Public School: Shasta",12,Hispanic,M,TRUE
188420,Charlton,Dennis,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188425,Cantrell,Ismail,"Summit Public School: Shasta",12,"Two or More Races",M,FALSE
188430,Stuart,Baran,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188435,Krause,Kajetan,"Summit Public School: Shasta",12,Hispanic,M,TRUE
188445,Herman,Sana,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188450,David,Subhaan,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188455,Ferguson,Harlan,"Summit Public School: Shasta",12,Asian,F,FALSE
188460,Rosas,Sabrina,"Summit Public School: Shasta",12,Asian,F,FALSE
188470,Hastings,Brennan,"Summit Public School: Shasta",12,Asian,M,FALSE
188480,Samuels,Caspian,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188485,Hill,Mohammod,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188490,Hagan,Ayush,"Summit Public School: Shasta",12,Asian,F,FALSE
188495,O'Sullivan,Elle-May,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188500,Mccormack,Tye,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188505,Dudley,Nana,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188510,Floyd,Guto,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188515,Terry,Joni,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188520,Malone,Habib,"Summit Public School: Shasta",12,Asian,F,FALSE
188530,Cardenas,Kailum,"Summit Public School: Shasta",12,Asian,M,FALSE
188540,Stewart,Kelis,"Summit Public School: Shasta",12,Asian,F,FALSE
188555,Richardson,Tony,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188570,Ashley,Ayman,"Summit Public School: Shasta",11,Hispanic,M,FALSE
188590,Liu,Laura,"Summit Public School: Shasta",12,White,M,FALSE
188600,Hogg,Lenny,"Summit Public School: Shasta",12,"Two or More Races",M,FALSE
188605,Barber,Astrid,"Summit Public School: Shasta",12,"Two or More Races",F,FALSE
188610,Sutton,Maximillian,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188625,Luna,Darren,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188640,Ahmad,Aadam,"Summit Public School: Shasta",12,"Black or African American",M,FALSE
188645,Prentice,Allen,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188655,Knights,Hamza,"Summit Public School: Shasta",12,Hispanic,M,TRUE
188660,Pineda,Ramone,"Summit Public School: Shasta",12,Asian,F,
188665,Frank,Wren,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188675,Gill,Sasha,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188680,Meyer,Elena,"Summit Public School: Shasta",12,Asian,F,FALSE
188685,Fritz,Aditi,"Summit Public School: Shasta",12,Asian,F,FALSE
188695,Mcfarland,Charly,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188700,Rosas,Dru,"Summit Public School: Shasta",12,Hispanic,M,FALSE
188705,Park,Anaiya,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188710,Atherton,Ronald,"Summit Public School: Shasta",12,"Two or More Races",F,FALSE
188740,Odling,Gwen,"Summit Public School: Shasta",12,Asian,F,FALSE
188750,Becker,Kayan,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188775,Wilcox,Tess,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188785,Feeney,Rudra,"Summit Public School: Shasta",12,Hispanic,F,FALSE
188790,Hill,Louise,"Summit Public School: Shasta",12,"Two or More Races",M,FALSE
188810,Rosas,Lilith,"Summit Public School: Shasta",12,Asian,F,FALSE
188815,Doherty,Lindsay,"Summit Public School: Shasta",12,Hispanic,F,FALSE
189430,Stewart,George,"Summit Preparatory Charter High School",12,Hispanic,F,FALSE
189440,Richardson,Karam,"Summit Preparatory Charter High School",12,Hispanic,F,FALSE
189445,Hawes,Conner,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
189450,Butler,Vihaan,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
189455,Morrow,Owen,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
189460,Buchanan,Aden,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
189465,Mckenna,Kyan,"Summit Preparatory Charter High School",12,Hispanic,F,FALSE
189470,Hackett,Viktor,"Summit Preparatory Charter High School",12,Asian,M,FALSE
189475,Gilmour,Zak,"Summit Preparatory Charter High School",12,Asian,F,FALSE
189480,Cortes,Nada,"Summit Preparatory Charter High School",12,Asian,F,FALSE
189485,Carney,Simona,"Summit Preparatory Charter High School",12,Asian,F,FALSE
189490,Goodwin,Laura,"Summit Preparatory Charter High School",12,Hispanic,F,FALSE
189495,Power,Nikola,"Summit Preparatory Charter High School",12,"Two or More Races",F,FALSE
189500,Lutz,Dan,"Summit Preparatory Charter High School",12,Hispanic,F,FALSE
189505,Haley,Zubair,"Summit Preparatory Charter High School",12,White,M,FALSE
189510,Pittman,Heath,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
189515,Bond,Gladys,"Summit Preparatory Charter High School",12,Hispanic,F,TRUE
189520,Chung,Eisa,"Summit Preparatory Charter High School",12,Asian,M,FALSE
189530,Powell,Rianne,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
189535,Coulson,Roscoe,"Summit Preparatory Charter High School",12,"Two or More Races",M,FALSE
189540,Monaghan,Inara,"Everest Public High School",12,Asian,F,FALSE
189555,Philip,Klay,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
189565,Allen,Avneet,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
189575,Beech,Ffion,"Summit Preparatory Charter High School",12,"Native Hawaiian or Other Pacific Islander",F,FALSE
189580,Glenn,Tayler,"Summit Preparatory Charter High School",12,Hispanic,F,FALSE
189585,Hollis,Sohaib,"Summit Preparatory Charter High School",12,"Two or More Races",M,FALSE
189590,Sumner,Aaryan,"Summit Preparatory Charter High School",12,White,M,FALSE
189595,Spears,Allison,"Summit Preparatory Charter High School",12,Hispanic,M,TRUE
189600,Stamp,Luis,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
189605,Sloan,Olivia-Grace,"Summit Preparatory Charter High School",12,Hispanic,F,FALSE
189610,Middleton,Paul,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
189615,Begum,Ace,"Summit Preparatory Charter High School",12,Hispanic,F,FALSE
189620,Sanderson,Nellie,"Summit Preparatory Charter High School",12,Hispanic,F,FALSE
189625,Carver,Sonia,"Summit Preparatory Charter High School",12,Hispanic,F,FALSE
189630,Greenwood,Sofia,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
189635,Traynor,Isma,"Summit Preparatory Charter High School",12,Hispanic,F,TRUE
189640,Combs,Jarrad,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
189645,Duke,Robyn,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
189650,Newman,Baran,"Summit Preparatory Charter High School",12,White,F,FALSE
189655,Green,Arran,"Summit Preparatory Charter High School",12,Asian,F,FALSE
189660,Rowland,Lily-Grace,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
189665,Cornish,Khaleesi,"Summit Preparatory Charter High School",12,"American Indian or Alaska Native",F,FALSE
189675,Rawlings,Faiz,"Summit Preparatory Charter High School",12,"Two or More Races",M,FALSE
189680,Hendrix,Jim,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
189690,Patel,Atticus,"Summit Preparatory Charter High School",12,Hispanic,F,FALSE
189695,Chandler,Sue,"Summit Preparatory Charter High School",12,Hispanic,F,FALSE
189700,Le,Jack,"Summit Preparatory Charter High School",12,Asian,M,FALSE
189705,Maldonado,Zidan,"Summit Preparatory Charter High School",12,Hispanic,F,FALSE
189710,Ashley,Cormac,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
189715,Ford,Elodie,"Summit Preparatory Charter High School",12,White,M,FALSE
189720,Holmes,Burhan,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
189725,Holder,Remi,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
189730,Esquivel,Kian,"Summit Preparatory Charter High School",12,"Two or More Races",M,FALSE
189740,Pineda,Shanon,"Summit Preparatory Charter High School",12,Hispanic,F,FALSE
189745,Heaton,Aaisha,"Summit Preparatory Charter High School",12,Hispanic,F,FALSE
189750,Haynes,Fariha,"Summit Preparatory Charter High School",12,Asian,F,FALSE
189755,Butt,Maximillian,"Summit Preparatory Charter High School",12,Hispanic,F,FALSE
189760,Larson,Osama,"Summit Preparatory Charter High School",12,,M,FALSE
189770,Osborn,Vincenzo,"Summit Preparatory Charter High School",12,Hispanic,M,FALSE
